countryname,countrycode,co2,gdp,anio
"Hong Kong, Región Administrativa Especial                             ",HKG ,16475.4555300,3429.4202760,1977
Honduras                                                              ,HND ,9581.8491000,497.9382908,1977
Países pobres muy endeudados (PPME)                                   ,HPC ,2298680.7820000,316.1557383,1977
Croacia                                                               ,HRV ,28843.8910000,,1977
Haití                                                                 ,HTI ,5170.0048000,178.8608397,1977
Hungría                                                               ,HUN ,113323.1860000,,1977
Maldivas                                                              ,MDV ,28.3271174,,1977
Sólo BIRF                                                             ,IBD ,13280290.6400000,529.2745481,1977
BIRF y la AIF                                                         ,IBT ,16684954.1300000,489.1921399,1977
total de la AIF                                                       ,IDA ,3404663.4900000,306.0581282,1977
mezcla de la AIF                                                      ,IDB ,500915.5729000,390.7239111,1977
Indonesia                                                             ,IDN ,833788.5300000,333.6943743,1977
Sólo AIF                                                              ,IDX ,2903747.9170000,269.3643350,1977
Isla de Man                                                           ,IMN ,0.0000000,,1977
India                                                                 ,IND ,871680.0450000,186.2135013,1977
No clasificado                                                        ,INX ,0.0000000,,1977
Irlanda                                                               ,IRL ,54543.7096000,3431.1775110,1977
"Irán, República Islámica del                                          ",IRN ,232841.4310000,2315.8928390,1977
Iraq                                                                  ,IRQ ,74972.4430000,1591.8808600,1977
Islandia                                                              ,ISL ,10319.6598000,9972.2225250,1977
Israel                                                                ,ISR ,21894.5797000,4808.4140600,1977
Italia                                                                ,ITA ,446956.6520000,4603.5996930,1977
Jamaica                                                               ,JAM ,8426.8527000,1561.7305740,1977
Jordania                                                              ,JOR ,3700.0008400,962.0097609,1977
Japón                                                                 ,JPN ,1133256.7700000,6335.7876270,1977
Kazajstán                                                             ,KAZ ,221842.6790000,,1977
Kenya                                                                 ,KEN ,26147.3820000,307.0163691,1977
Kirguistán                                                            ,KGZ ,17633.9946000,,1977
Camboya                                                               ,KHM ,11996.9144000,,1977
Kiribati                                                              ,KIR ,0.0000000,682.6167895,1977
Saint Kitts y Nevis                                                   ,KNA ,85.4842400,1012.6243180,1977
"Corea, República de                                                   ",KOR ,144910.9230000,1055.8800410,1977
Kuwait                                                                ,KWT ,42959.4875000,12253.7603200,1977
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,2401954.0570000,1395.3970130,1977
República Democrática Popular Lao                                     ,LAO ,21517.5498000,,1977
Líbano                                                                ,LBN ,6517.5580900,,1977
Liberia                                                               ,LBR ,2231.2996900,,1977
Libia                                                                 ,LBY ,45286.2265000,,1977
Santa Lucía                                                           ,LCA ,184.9399480,,1977
América Latina y el Caribe                                            ,LCN ,2481305.1020000,1421.0842570,1977
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,2720449.1800000,,1977
Países de ingreso bajo                                                ,LIC ,1730347.2440000,313.6927395,1977
Liechtenstein                                                         ,LIE ,0.0000000,12413.9510900,1977
Sri Lanka                                                             ,LKA ,17208.7873000,287.5616366,1977
Mauritania                                                            ,MRT ,4354.4084000,566.2299039,1977
Países de ingreso mediano bajo                                        ,LMC ,3955103.8310000,276.2588850,1977
Ingreso mediano y bajo                                                ,LMY ,15903758.0700000,477.4475961,1977
Lesotho                                                               ,LSO ,1598.2718000,157.3476623,1977
avanzada del dividendo demográfico                                    ,LTE ,9017634.2520000,598.6187120,1977
Lituania                                                              ,LTU ,119879.5000000,,1977
Luxemburgo                                                            ,LUX ,14804.6325000,10855.9818600,1977
Letonia                                                               ,LVA ,55699.8190000,,1977
"Región Administrativa Especial de Macao, China                        ",MAC ,416.5226050,,1977
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1977
Marruecos                                                             ,MAR ,25628.1680000,590.2319357,1977
Mónaco                                                                ,MCO ,0.0000000,31432.8694400,1977
República de Moldova                                                  ,MDA ,35679.9910000,,1977
Madagascar                                                            ,MDG ,38183.7140000,294.9339882,1977
Oriente Medio y Norte de África                                       ,MEA ,966944.5480000,1333.3072870,1977
México                                                                ,MEX ,304657.5450000,1301.3247260,1977
Islas Marshall                                                        ,MHL ,2.9165864,,1977
 Ingreso mediano                                                      ,MIC ,14173410.8300000,491.1602797,1977
Macedonia del Norte                                                   ,MKD ,11918.9445000,,1977
Malí                                                                  ,MLI ,24815.4950000,156.4059494,1977
Malta                                                                 ,MLT ,985.4701900,2037.8973370,1977
Myanmar                                                               ,MMR ,631034.5600000,,1977
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,575272.7701000,,1977
Montenegro                                                            ,MNE ,0.0000000,,1977
Mongolia                                                              ,MNG ,24130.1060000,,1977
Mariana                                                               ,MNP ,3.1883759,,1977
Mozambique                                                            ,MOZ ,31990.7010000,,1977
Mauricio                                                              ,MUS ,826.0593000,893.9149524,1977
Malawi                                                                ,MWI ,5747.3404000,141.0104002,1977
Malasia                                                               ,MYS ,120583.1098000,1027.2929920,1977
América del Norte                                                     ,NAC ,6623394.6880000,9400.4658370,1977
Namibia                                                               ,NAM ,6139.8638000,,1977
Nueva Caledonia                                                       ,NCL ,0.0000000,6158.9467390,1977
Níger                                                                 ,NER ,7268.7252000,235.1888525,1977
Nigeria                                                               ,NGA ,124059.8210000,536.2162268,1977
Nicaragua                                                             ,NIC ,10748.1790000,750.2479696,1977
Países Bajos                                                          ,NLD ,212634.6880000,9166.8082210,1977
Noruega                                                               ,NOR ,64371.8910000,10266.1206700,1977
Nepal                                                                 ,NPL ,22157.2308000,98.5420004,1977
Nauru                                                                 ,NRU ,0.0000000,,1977
Nueva Zelandia                                                        ,NZL ,58533.3110000,4950.5882050,1977
Miembros OCDE                                                         ,OED ,14792085.0400000,5784.4412050,1977
Omán                                                                  ,OMN ,46623.9406000,2803.3940830,1977
Otros Estados pequeos                                                 ,OSS ,163024.0827000,1484.5385770,1977
Pakistán                                                              ,PAK ,106850.7459000,213.1686995,1977
Panamá                                                                ,PAN ,6964.1812000,1489.9672980,1977
Perú                                                                  ,PER ,53842.4910000,899.2556288,1977
Filipinas                                                             ,PHL ,89721.7950000,450.3408417,1977
Palau                                                                 ,PLW ,0.0000000,,1977
Papua Nueva Guinea                                                    ,PNG ,21328.3550000,496.8045812,1977
Polonia                                                               ,POL ,603009.6000000,,1977
previa al dividendo demográfico                                       ,PRE ,2311014.6600000,237.2408211,1977
Puerto Rico                                                           ,PRI ,2512.5331000,3208.7713560,1977
"Corea, República Popular Democrática de                               ",PRK ,122134.8370000,,1977
Portugal                                                              ,PRT ,35246.6047000,2267.3712250,1977
Paraguay                                                              ,PRY ,44312.7470000,712.6580299,1977
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1977
Estados pequeos de las Islas del Pacfico                              ,PSS ,6750.3541520,891.8582901,1977
posterior al dividendo demográfico                                    ,PST ,14368294.0900000,6254.9120960,1977
Polinesia Francesa                                                    ,PYF ,0.0000000,5670.0801870,1977
Qatar                                                                 ,QAT ,15749.8740600,19842.1448900,1977
Rumania                                                               ,ROU ,245960.8980000,,1977
Federación de Rusia                                                   ,RUS ,2847656.5000000,,1977
Rwanda                                                                ,RWA ,2275.6962000,160.3843462,1977
Asia meridional                                                       ,SAS ,1149113.9830000,183.1196036,1977
Arabia Saudita                                                        ,SAU ,184501.8835000,9038.8631520,1977
Sudán                                                                 ,SDN ,69047.6330000,506.6598351,1977
Senegal                                                               ,SEN ,9045.9348000,567.0246780,1977
Singapur                                                              ,SGP ,0.0000000,2846.3359880,1977
Islas Salomón                                                         ,SLB ,4732.4363000,448.0592585,1977
Sierra Leona                                                          ,SLE ,8023.5503000,218.1914565,1977
El Salvador                                                           ,SLV ,6504.0817000,678.0381647,1977
San Marino                                                            ,SMR ,0.0000000,,1977
Somalia                                                               ,SOM ,15106.9470000,103.8184579,1977
Serbia                                                                ,SRB ,0.0000000,,1977
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2665295.7080000,461.0460385,1977
Sudán del Sur                                                         ,SSD ,0.0000000,,1977
África al sur del Sahara                                              ,SSF ,2666298.5690000,462.2420081,1977
Pequeños Estados                                                      ,SST ,201975.5386000,1543.7283210,1977
Santo Tomé y Príncipe                                                 ,STP ,50.2955560,,1977
Suriname                                                              ,SUR ,8862.4890000,1793.6078780,1977
República Eslovaca                                                    ,SVK ,60680.0030000,,1977
Eslovenia                                                             ,SVN ,15375.6753000,,1977
Suecia                                                                ,SWE ,107418.3040000,11448.6193800,1977
Eswatini                                                              ,SWZ ,2045.1582000,571.2393155,1977
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1977
Seychelles                                                            ,SYC ,176.8016230,1044.3530680,1977
República Árabe Siria                                                 ,SYR ,19473.9463000,954.7632405,1977
Islas Turcas y Caicos                                                 ,TCA ,1.3973538,,1977
Chad                                                                  ,TCD ,14482.0720000,219.8133849,1977
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,4493704.0590000,225.5380065,1977
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,5374082.3970000,,1977
Togo                                                                  ,TGO ,10236.7446000,308.6949749,1977
Tailandia                                                             ,THA ,132890.6620000,445.4208425,1977
Tayikistán                                                            ,TJK ,8638.5636000,,1977
Turkmenistán                                                          ,TKM ,31210.3209800,,1977
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,2426482.3540000,1395.2041080,1977
Timor-Leste                                                           ,TLS ,485.6201950,,1977
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,575272.7701000,,1977
Tonga                                                                 ,TON ,83.8331410,378.1793880,1977
Asia meridional (BIRF y la AIF)                                       ,TSA ,1149113.9830000,183.1196036,1977
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2666298.5690000,462.2420081,1977
Trinidad y Tobago                                                     ,TTO ,0.0000000,3020.2371280,1977
Túnez                                                                 ,TUN ,11832.3988000,863.0665907,1977
Turquía                                                               ,TUR ,146624.7230000,1427.3715520,1977
Tuvalu                                                                ,TUV ,2.4463592,,1977
Tanzanía                                                              ,TZA ,73091.5040000,,1977
Uganda                                                                ,UGA ,22512.6640000,258.2962470,1977
Ucrania                                                               ,UKR ,677594.5500000,,1977
Ingreso mediano alto                                                  ,UMC ,10218307.0000000,651.7774319,1977
Uruguay                                                               ,URY ,28024.1860000,1440.2266550,1977
Estados Unidos                                                        ,USA ,6048233.1000000,9452.5765190,1977
Uzbekistán                                                            ,UZB ,76372.0276400,,1977
San Vicente y las Granadinas                                          ,VCT ,88.7770750,505.1448998,1977
Venezuela                                                             ,VEN ,140138.4840000,2593.0761170,1977
Islas Vírgenes Británicas                                             ,VGB ,39.7653940,,1977
Islas Vírgenes (EE.UU.)                                               ,VIR ,33.9169620,,1977
Viet Nam                                                              ,VNM ,83325.6250000,,1977
Vanuatu                                                               ,VUT ,307.4713200,,1977
Mundo                                                                 ,WLD ,31553904.6700000,1729.5262720,1977
Samoa                                                                 ,WSM ,139.9247880,,1977
Kosovo                                                                ,XKX ,0.0000000,,1977
"Yemen, Rep. del                                                       ",YEM ,6264.1134000,,1977
Sudáfrica                                                             ,ZAF ,309765.4090000,1535.1188970,1977
Zambia                                                                ,ZMB ,161327.5230000,469.5938458,1977
Zimbabwe                                                              ,ZWE ,23276.5890000,650.1556051,1977
