countryname,countrycode,co2,gdp,anio
Isla de Man                                                           ,IMN ,0.0000000,,1978
India                                                                 ,IND ,875174.3200000,205.6933861,1978
No clasificado                                                        ,INX ,0.0000000,,1978
Irlanda                                                               ,IRL ,54749.4886000,4405.2560920,1978
"Irán, República Islámica del                                          ",IRN ,224791.6510000,2168.8701520,1978
Iraq                                                                  ,IRQ ,81021.0970000,1847.6686810,1978
Islandia                                                              ,ISL ,11326.2378000,11253.6257900,1978
Israel                                                                ,ISR ,23195.8502000,4564.5464690,1978
Italia                                                                ,ITA ,457629.6960000,5610.4981070,1978
Jamaica                                                               ,JAM ,0.0000000,1255.7293520,1978
Jordania                                                              ,JOR ,4332.8184300,1163.0093760,1978
Japón                                                                 ,JPN ,1131050.1600000,8821.8434920,1978
Kazajstán                                                             ,KAZ ,226525.8980000,,1978
Kenya                                                                 ,KEN ,27781.0400000,348.8066050,1978
Kirguistán                                                            ,KGZ ,18027.0141200,,1978
Camboya                                                               ,KHM ,12491.2788000,,1978
Kiribati                                                              ,KIR ,0.0000000,784.6510869,1978
Saint Kitts y Nevis                                                   ,KNA ,82.0502900,1131.0044270,1978
"Corea, República de                                                   ",KOR ,155967.5400000,1405.8223740,1978
Kuwait                                                                ,KWT ,47514.7676000,12663.4479700,1978
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,2664006.7260000,1546.8309240,1978
República Democrática Popular Lao                                     ,LAO ,25758.2860000,,1978
Líbano                                                                ,LBN ,7540.1608000,,1978
Liberia                                                               ,LBR ,2259.2227400,,1978
Libia                                                                 ,LBY ,46857.8958000,,1978
Santa Lucía                                                           ,LCA ,167.3810270,,1978
América Latina y el Caribe                                            ,LCN ,2744834.3530000,1577.5286910,1978
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,2893201.9600000,,1978
Países de ingreso bajo                                                ,LIC ,1759304.3460000,343.5819115,1978
Liechtenstein                                                         ,LIE ,0.0000000,17494.2212900,1978
Sri Lanka                                                             ,LKA ,18194.4489000,188.0584942,1978
Mauritania                                                            ,MRT ,4450.9870000,553.7592268,1978
Países de ingreso mediano bajo                                        ,LMC ,4137541.5360000,306.3850764,1978
Ingreso mediano y bajo                                                ,LMY ,16318207.7200000,508.0109806,1978
Lesotho                                                               ,LSO ,1619.4526000,210.6852010,1978
avanzada del dividendo demográfico                                    ,LTE ,9581288.0220000,614.7612008,1978
Lituania                                                              ,LTU ,123956.7400000,,1978
Luxemburgo                                                            ,LUX ,16110.3858000,13493.8525800,1978
Letonia                                                               ,LVA ,57305.0302000,,1978
"Región Administrativa Especial de Macao, China                        ",MAC ,0.0000000,,1978
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1978
Marruecos                                                             ,MAR ,27144.2700000,690.1707643,1978
Mónaco                                                                ,MCO ,0.0000000,38353.8059300,1978
República de Moldova                                                  ,MDA ,36917.9591000,,1978
Madagascar                                                            ,MDG ,40515.6050000,324.3844957,1978
Oriente Medio y Norte de África                                       ,MEA ,993040.7249000,1374.9446980,1978
México                                                                ,MEX ,332679.4200000,1589.2737140,1978
Islas Marshall                                                        ,MHL ,2.9842917,,1978
 Ingreso mediano                                                      ,MIC ,14558903.3800000,522.0770659,1978
Macedonia del Norte                                                   ,MKD ,10630.7061000,,1978
Malí                                                                  ,MLI ,22556.5930000,178.9909445,1978
Malta                                                                 ,MLT ,1121.1562000,2558.7402550,1978
Myanmar                                                               ,MMR ,766227.6400000,,1978
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,587830.5552000,,1978
Montenegro                                                            ,MNE ,0.0000000,,1978
Mongolia                                                              ,MNG ,26607.8980000,,1978
Mariana                                                               ,MNP ,3.2568617,,1978
Mozambique                                                            ,MOZ ,33405.0410000,,1978
Mauricio                                                              ,MUS ,798.0040900,1087.6981610,1978
Malawi                                                                ,MWI ,6104.7210000,160.9387389,1978
Malasia                                                               ,MYS ,139186.4768000,1246.5577390,1978
América del Norte                                                     ,NAC ,6605082.2200000,10424.5290800,1978
Namibia                                                               ,NAM ,6272.3857000,,1978
Nueva Caledonia                                                       ,NCL ,0.0000000,6152.7825290,1978
Níger                                                                 ,NER ,7687.8322000,313.8996130,1978
Nigeria                                                               ,NGA ,125587.0890000,527.3112654,1978
Nicaragua                                                             ,NIC ,10513.1980000,695.9785136,1978
Países Bajos                                                          ,NLD ,217684.7550000,11179.3895800,1978
Noruega                                                               ,NOR ,64150.5390000,11462.6415900,1978
Nepal                                                                 ,NPL ,22337.7897000,111.8067073,1978
Nauru                                                                 ,NRU ,0.0000000,,1978
Nueva Zelandia                                                        ,NZL ,57616.2820000,5936.9852600,1978
Miembros OCDE                                                         ,OED ,14918204.0400000,6894.5981800,1978
Omán                                                                  ,OMN ,40123.8940000,2653.2765710,1978
Otros Estados pequeos                                                 ,OSS ,168454.4189000,1603.7949700,1978
Pakistán                                                              ,PAK ,112301.4989000,243.3358248,1978
Panamá                                                                ,PAN ,6840.1844000,1721.7773710,1978
Perú                                                                  ,PER ,56739.8440000,748.9922725,1978
Filipinas                                                             ,PHL ,92112.2530000,506.3988332,1978
Palau                                                                 ,PLW ,0.0000000,,1978
Papua Nueva Guinea                                                    ,PNG ,11500.9509000,574.8501378,1978
Polonia                                                               ,POL ,624093.9000000,,1978
previa al dividendo demográfico                                       ,PRE ,2327119.4330000,255.9381568,1978
Puerto Rico                                                           ,PRI ,2532.1591000,3567.7526290,1978
"Corea, República Popular Democrática de                               ",PRK ,131631.0370000,,1978
Portugal                                                              ,PRT ,37256.3209000,2457.3131210,1978
Paraguay                                                              ,PRY ,52368.5170000,849.5245858,1978
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1978
Estados pequeos de las Islas del Pacfico                              ,PSS ,7393.1230680,1013.3149090,1978
posterior al dividendo demográfico                                    ,PST ,14436859.6700000,7480.2138640,1978
Polinesia Francesa                                                    ,PYF ,0.0000000,6969.7408060,1978
Qatar                                                                 ,QAT ,17271.6122000,21109.5561500,1978
Rumania                                                               ,ROU ,263438.3680000,,1978
Federación de Rusia                                                   ,RUS ,2914879.8800000,,1978
Rwanda                                                                ,RWA ,2370.3457000,188.1847569,1978
Asia meridional                                                       ,SAS ,1162553.4060000,203.4910669,1978
Arabia Saudita                                                        ,SAU ,187608.1556000,9282.6481200,1978
Sudán                                                                 ,SDN ,62335.5950000,431.8123271,1978
Senegal                                                               ,SEN ,8844.7330000,618.1555551,1978
Singapur                                                              ,SGP ,0.0000000,3193.9056570,1978
Islas Salomón                                                         ,SLB ,5352.1810000,515.6742607,1978
Sierra Leona                                                          ,SLE ,7272.0556000,296.4443278,1978
El Salvador                                                           ,SLV ,6909.3793000,706.6161397,1978
San Marino                                                            ,SMR ,0.0000000,,1978
Somalia                                                               ,SOM ,16193.4750000,105.1133531,1978
Serbia                                                                ,SRB ,0.0000000,,1978
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,2647835.5880000,494.9178550,1978
Sudán del Sur                                                         ,SSD ,0.0000000,,1978
África al sur del Sahara                                              ,SSF ,2648809.6280000,496.5919359,1978
Pequeños Estados                                                      ,SST ,202616.5971000,1629.8796990,1978
Santo Tomé y Príncipe                                                 ,STP ,50.7157080,,1978
Suriname                                                              ,SUR ,10317.1017000,2053.9012950,1978
República Eslovaca                                                    ,SVK ,67885.7350000,,1978
Eslovenia                                                             ,SVN ,15849.9674000,,1978
Suecia                                                                ,SWE ,102256.3160000,12620.5186100,1978
Eswatini                                                              ,SWZ ,2132.2663000,619.5322908,1978
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1978
Seychelles                                                            ,SYC ,176.0356460,1376.5465790,1978
República Árabe Siria                                                 ,SYR ,20093.5981000,1112.6125280,1978
Islas Turcas y Caicos                                                 ,TCA ,1.4435457,,1978
Chad                                                                  ,TCD ,12931.6310000,256.8239306,1978
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,4534807.8110000,214.9299028,1978
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,5505671.6360000,,1978
Togo                                                                  ,TGO ,8930.5257000,319.9419326,1978
Tailandia                                                             ,THA ,141134.6350000,528.6267784,1978
Tayikistán                                                            ,TJK ,8804.9751000,,1978
Turkmenistán                                                          ,TKM ,33029.8060900,,1978
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,2688472.7990000,1542.9899650,1978
Timor-Leste                                                           ,TLS ,442.0932330,,1978
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,587830.5552000,,1978
Tonga                                                                 ,TON ,100.2125170,455.1099981,1978
Asia meridional (BIRF y la AIF)                                       ,TSA ,1162553.4060000,203.4910669,1978
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,2648809.6280000,496.5919359,1978
Trinidad y Tobago                                                     ,TTO ,0.0000000,3381.2409550,1978
Túnez                                                                 ,TUN ,12338.5017000,984.8012384,1978
Turquía                                                               ,TUR ,146792.6910000,1549.6440270,1978
Tuvalu                                                                ,TUV ,2.5514620,,1978
Tanzanía                                                              ,TZA ,76880.1080000,,1978
Uganda                                                                ,UGA ,22638.4480000,206.6386058,1978
Ucrania                                                               ,UKR ,680755.4900000,,1978
Ingreso mediano alto                                                  ,UMC ,10421361.8400000,683.7212375,1978
Uruguay                                                               ,URY ,28258.3160000,1707.4832120,1978
Estados Unidos                                                        ,USA ,6054464.7000000,10564.9482200,1978
Uzbekistán                                                            ,UZB ,79044.0482400,,1978
San Vicente y las Granadinas                                          ,VCT ,84.8630260,616.4804551,1978
Venezuela                                                             ,VEN ,152728.8970000,2737.0014810,1978
Islas Vírgenes Británicas                                             ,VGB ,37.5555400,,1978
Islas Vírgenes (EE.UU.)                                               ,VIR ,35.0674940,,1978
Viet Nam                                                              ,VNM ,83169.1860000,,1978
Vanuatu                                                               ,VUT ,302.2542000,,1978
Mundo                                                                 ,WLD ,32120464.1100000,2005.1086920,1978
Samoa                                                                 ,WSM ,145.6166830,,1978
Kosovo                                                                ,XKX ,0.0000000,,1978
"Yemen, Rep. del                                                       ",YEM ,6618.7501000,,1978
Sudáfrica                                                             ,ZAF ,286819.5630000,1722.2266940,1978
Zambia                                                                ,ZMB ,170040.1250000,514.4916246,1978
Zimbabwe                                                              ,ZWE ,22595.3620000,627.9670270,1978
